epci_code;com_name;com_code;arrdep_code;arrdep_name;dep_code;com_arm_siren_code
200006682;Chorey-les-Beaune;21173;211;Beaune;21;212101737
200071207;Civry-en-Montagne;21176;211;Beaune;21;212101760
200006682;Corgengoux;21193;211;Beaune;21;212101935
200006682;Corpeau;21196;211;Beaune;21;212101968
242101509;Échenon;21239;211;Beaune;21;212102396
200070902;Flagey-lès-Auxonne;21268;212;Dijon;21;212102685
242100410;Flavignerot;21270;212;Dijon;21;212102701
242100410;Fontaine-lès-Dijon;21278;212;Dijon;21;212102784
200039055;Grenant-lès-Sombernon;21306;212;Dijon;21;212103063
242101434;Gurgy-le-Château;21313;213;Montbard;21;212103139
200039063;Léry;21345;212;Dijon;21;212103451
200072825;Licey-sur-Vingeanne;21348;212;Dijon;21;212103485
200071017;Massingy-lès-Vitteaux;21395;213;Montbard;21;212103956
200068658;Mirbel;52326;521;Chaumont;52;215202359
200068658;Nogent;52353;521;Chaumont;52;215202532
200070332;Pisseloup;52390;522;Langres;52;215204249
200027308;Ternat;52486;522;Langres;52;215203464
200068666;Thilleux;52487;523;Saint-Dizier;52;215203472
245200597;Vaudrémont;52506;521;Chaumont;52;215203605
200055887;Alexain;53002;533;Mayenne;53;215300021
200042182;Le Ham;53112;533;Mayenne;53;215301128
200048551;Laubrières;53128;531;Château-Gontier;53;215301284
200042182;Neuilly-le-Vendin;53164;533;Mayenne;53;215301649
200033298;Saint-Thomas-de-Courceriers;53256;533;Mayenne;53;215302563
200069433;Ancerviller;54014;542;Lunéville;54;215400144
200035772;Benney;54062;543;Nancy;54;215400623
200070845;Val de Briey;54099;541;Briey;54;200063345
245400510;Bulligny;54105;544;Toul;54;215401050
245400171;Chavigny;54123;543;Nancy;54;215401233
200043693;Épiez-sur-Chiers;54178;541;Briey;54;215401787
245400171;Flavigny-sur-Moselle;54196;543;Nancy;54;215401969
200070738;Hagéville;54244;541;Briey;54;215402447
245400759;Hénaménil;54258;542;Lunéville;54;215402587
245400171;Méréville;54364;543;Nancy;54;215403643
245400601;Montenoy;54376;543;Nancy;54;215403767
200070290;Murville;54394;541;Briey;54;215403940
200035772;Praye;54434;543;Nancy;54;215404344
245400510;Pulney;54438;544;Toul;54;215404385
245400262;Saulnes;54493;541;Briey;54;215404930
245400189;Sommerviller;54509;542;Lunéville;54;215405093
245400510;Uruffe;54538;544;Toul;54;215405382
200070738;Vilcey-sur-Trey;54566;544;Toul;54;215405663
200041515;Villers-en-Haye;54573;544;Toul;54;215405739
200035442;Morval;62593;621;Arras;62;216205930
200035442;Moyenneville;62597;621;Arras;62;216205971
200069235;Planques;62659;624;Montreuil;62;216206599
246201016;Quercamps;62675;625;Saint-Omer;62;216206755
246200380;Rinxent;62711;623;Boulogne-sur-Mer;62;216207118
200033579;Roclincourt;62714;621;Arras;62;216207142
200018083;Verlincthun;62845;623;Boulogne-sur-Mer;62;216208454
200067627;Beauregard-l'Évêque;63034;632;Clermont-Ferrand;63;216300343
246301097;Bort-l'Étang;63045;635;Thiers;63;216300459
200071769;Brancourt-en-Laonnois;02111;022;Laon;02;210201083
200071892;Bray-Saint-Christophe;02117;023;Saint-Quentin;02;210208070
240200501;Cerseuil;02152;024;Soissons;02;210201398
240200469;Châtillon-lès-Sons;02169;022;Laon;02;210201562
240200634;Chéry-lès-Rozoy;02181;025;Vervins;02;210201687
240200501;Ciry-Salsogne;02195;024;Soissons;02;210201828
240200592;Cuiry-lès-Chaudardes;02250;022;Laon;02;210202347
240200469;Dercy;02261;022;Laon;02;210202453
200072031;Étampes-sur-Marne;02292;021;Château-Thierry;02;210202750
240200469;Froidmont-Cohartille;02338;022;Laon;02;210203196
200072031;Gandelu;02339;021;Château-Thierry;02;210203204
200071983;Hannapes;02366;025;Vervins;02;210203469
200040426;Itancourt;02387;023;Saint-Quentin;02;210203675
240200600;Iviers;02388;025;Vervins;02;210203683
240200493;Joncourt;02392;023;Saint-Quentin;02;210203725
240200501;Jouaignes;02393;024;Soissons;02;210203733
240200444;Leschelle;02419;025;Vervins;02;210203980
200071892;Lesdins;02420;023;Saint-Quentin;02;210203998
240200501;Lhuys;02427;024;Soissons;02;210204061
200071991;Montigny-Lengrain;02514;024;Soissons;02;210204913
240200600;Mont-Saint-Jean;02522;025;Vervins;02;210204996
240200600;Neuve-Maison;02544;025;Vervins;02;210205217
200040426;Neuvillette;02552;023;Saint-Quentin;02;210205290
240200501;Paars;02581;024;Soissons;02;210205589
240200444;Plomion;02608;025;Vervins;02;210205845
240200501;Pont-Arcy;02612;024;Soissons;02;210205878
200071991;Puiseux-en-Retz;02628;024;Soissons;02;210206033
200069235;Ambricourt;62026;624;Montreuil;62;216200261
200072460;Annequin;62034;622;Béthune;62;216200345
200044048;Biache-Saint-Vaast;62128;621;Arras;62;216201285
200069672;Blangerval-Blangermont;62137;621;Arras;62;216201376
246201016;Bléquin;62140;625;Saint-Omer;62;216201400
200069029;Bréxent-Énocq;62176;624;Montreuil;62;216201764
200069672;Buneville;62187;621;Arras;62;216201871
200018083;Carly;62214;623;Boulogne-sur-Mer;62;216202143
246201016;Clerques;62228;625;Saint-Omer;62;216202283
200035442;Douchy-lès-Ayette;62272;621;Arras;62;216202721
200072460;Ecquedecques;62286;622;Béthune;62;216202861
246201016;Elnes;62292;625;Saint-Omer;62;216202929
200069482;Famechon;62322;621;Arras;62;216203224
200069672;Gennes-Ivergny;62370;621;Arras;62;216203703
200069482;Habarcq;62399;621;Arras;62;216203992
200044030;Labroye;62481;624;Montreuil;62;216204818
200018083;Lacres;62483;623;Boulogne-sur-Mer;62;216204834
200069235;Matringhem;62562;624;Montreuil;62;216205625
200069029;Merlimont;62571;624;Montreuil;62;216205716
200069482;Mingoval;62574;621;Arras;62;216205740
200044030;Le Parcq;62647;624;Montreuil;62;216206474
200069037;Roquetoire;62721;625;Saint-Omer;62;216207217
200069037;Serques;62792;625;Saint-Omer;62;216207928
200044048;Villers-lès-Cagnicourt;62858;621;Arras;62;216208587
200069482;Villers-Sir-Simon;62860;621;Arras;62;216208603
200070407;Auzat-la-Combelle;63022;633;Issoire;63;216300228
241500230;Labrousse;15085;151;Aurillac;15;211500855
241500271;Moussages;15137;152;Mauriac;15;211501374
200023919;Aufferville;77011;774;Fontainebleau;77;217700111
200037133;Bannost-Villegagnon;77020;773;Provins;77;217700202
200072544;Bellot;77030;773;Provins;77;217700301
200023240;Boulancourt;77046;774;Fontainebleau;77;217700467
247700107;Chevry-en-Sereine;77115;773;Provins;77;217701150
200090504;Condé-Sainte-Libiaire;77125;771;Meaux;77;217701259
247700339;Coupvray;77132;775;Torcy;77;217701325
247700701;Fontenailles;77191;773;Provins;77;217701911
247700032;La Genevraye;77202;774;Fontainebleau;77;217702026
247700701;Grandpuits-Bailly-Carrois;77211;773;Provins;77;217702117
200040251;Grisy-sur-Seine;77218;773;Provins;77;217702182
200090504;Hautefeuille;77224;771;Meaux;77;217702240
200040251;Luisetaines;77263;773;Provins;77;217702638
200037133;Mortery;77319;773;Provins;77;217703198
200040251;Paroy;77355;773;Provins;77;217703552
200090504;Saint-Augustin;77400;771;Meaux;77;217704006
200072544;Saint-Germain-sous-Doue;77411;773;Provins;77;217704113
200037133;Saint-Hilliers;77414;773;Provins;77;217704147
200040251;Saint-Sauveur-lès-Bray;77434;773;Provins;77;217704345
200059889;Aubergenville;78029;781;Mantes-la-Jolie;78;217800291
200059889;Chanteloup-les-Vignes;78138;783;Saint-Germain-en-Laye;78;217801380
200071074;Cravent;78188;781;Mantes-la-Jolie;78;217801885
200059889;Le Tertre-Saint-Denis;78608;781;Mantes-la-Jolie;78;217806082
200041416;Assais-les-Jumeaux;79016;793;Parthenay;79;217900166
200041994;Avon;79023;792;Niort;79;217900232
200069748;Beugnon-Thireuil;79077;793;Parthenay;79;200085793
200040244;Mauléon;79079;791;Bressuire;79;217900794
247900798;Louzy;79157;791;Bressuire;79;217901578
200040244;Le Pin;79210;791;Bressuire;79;217902105
247900798;Saint-Généroux;79252;791;Bressuire;79;217902527
200041994;Saint-Martin-de-Saint-Maixent;79276;792;Niort;79;217902766
247900798;Saint-Martin-de-Sanzay;79277;791;Bressuire;79;217902774
200070969;Ailly-sur-Noye;80010;803;Montdidier;80;218000099
200070993;Bailleul;80051;801;Abbeville;80;218000495
200070969;Berteaucourt-lès-Thennes;80094;803;Montdidier;80;218000891
200037059;Bouchavesnes-Bergen;80115;804;Péronne;80;218001097
200070985;Brouchy;80144;804;Péronne;80;218001378
200070993;Cambron;80163;801;Abbeville;80;218001568
200071181;Courcelles-sous-Moyencourt;80218;802;Amiens;80;218002103
200070936;Dompierre-sur-Authie;80248;801;Abbeville;80;218002400
200071181;Essertaux;80285;802;Amiens;80;218002731
200070928;Folies;80320;804;Péronne;80;218003077
200070928;Fouquescourt;80339;804;Péronne;80;218003259
200071181;Fresnoy-au-Val;80357;802;Amiens;80;218003432
200070977;Grivillers;80391;803;Montdidier;80;218003754
200037059;Guyencourt-Saulcourt;80404;804;Péronne;80;218003861
200070928;Hallu;80409;804;Péronne;80;218003911
200037059;Hancourt;80413;804;Péronne;80;218003952
248000499;Lamotte-Brebière;80461;802;Amiens;80;218004398
200070951;Le Meillard;80526;802;Amiens;80;218004992
248000747;Morlancourt;80572;804;Péronne;80;218005395
200070944;Quesnoy-le-Montant;80654;801;Abbeville;80;218006153
200070977;Remaugies;80667;803;Montdidier;80;218006278
248000531;Sains-en-Amiénois;80696;802;Amiens;80;218006559
200070969;Sourdon;80740;803;Montdidier;80;218006930
248000747;Thiepval;80753;804;Péronne;80;218007052
248000499;Treux;80769;802;Amiens;80;218007201
248000499;Vaux-sur-Somme;80784;802;Amiens;80;218007359
200037059;Villers-Carbonnel;80801;804;Péronne;80;218007524
200070928;Wiencourt-l'Équipée;80824;804;Péronne;80;218007722
200034049;Arifat;81017;812;Castres;81;218100170
248100158;Bertre;81030;812;Castres;81;218100303
200034056;Fiac;81092;812;Castres;81;218100923
248100737;Lescure-d'Albigeois;81144;811;Albi;81;218101442
200040905;Mailhoc;81152;811;Albi;81;218101525
200066124;Montels;81176;811;Albi;81;218101764
200034031;Mouzieys-Teulet;81190;811;Albi;81;218101905
200040277;Dampierre-sur-Avre;28124;283;Dreux;28;212801245
200070159;Gouillons;28184;281;Chartres;28;212801849
200033181;Meslay-le-Vidame;28246;282;Châteaudun;28;212802466
200070167;Montireau;28264;284;Nogent-le-Rotrou;28;212802649
200070167;Saintigny;28331;284;Nogent-le-Rotrou;28;200086684
200006971;Trizay-Coutretot-Saint-Serge;28395;284;Nogent-le-Rotrou;28;212803951
200058360;Vieuvicq;28409;282;Châteaudun;28;212804090
200067197;Botmeur;29013;292;Châteaulin;29;212900138
242900744;Carhaix-Plouguer;29024;292;Châteaulin;29;212900245
242900553;Le Drennec;29047;291;Brest;29;212900476
200067197;La Feuillée;29054;292;Châteaulin;29;212900542
242900793;Le Folgoët;29055;291;Brest;29;212900559
242900751;Guimiliau;29074;293;Morlaix;29;212900740
242900751;Plougar;29187;293;Morlaix;29;212901870
242900751;Plouzévédé;29213;293;Morlaix;29;212902134
242900694;Rédené;29234;294;Quimper;29;212902340
242900561;Saint-Goazec;29249;292;Châteaulin;29;212902498
242900793;Saint-Méen;29255;291;Brest;29;212902555
242900074;Tréouergat;29299;291;Brest;29;212902993
242010130;Casalabriva;2A071;2A4;Sartène;2A;212000715
200038958;Santa-Maria-Siché;2A312;2A1;Ajaccio;2A;212003123
200073252;Campana;2B052;2B3;Corte;2B;212000525
200015162;Casevecchie;2B075;2B3;Corte;2B;212000756
200073138;Castello-di-Rostino;2B079;2B3;Corte;2B;212000798
200034205;Novale;2B179;2B3;Corte;2B;212001796
200042943;Olmeta-di-Capocorso;2B187;2B2;Bastia;2B;212001879
200034205;Piobetta;2B234;2B3;Corte;2B;212002349
200073252;Sorbo-Ocagnano;2B286;2B3;Corte;2B;212002869
200073120;Sorio;2B287;2B5;Calvi;2B;212002877
200034205;Valle-d'Alesani;2B334;2B3;Corte;2B;212003347
200034379;Aigaliers;30001;302;Nîmes;30;213000011
200034692;Gaujac;30127;302;Nîmes;30;213001274
200034692;Issirac;30134;302;Nîmes;30;213001340
243000643;Redessan;30211;302;Nîmes;30;213002116
200034692;Saint-Paulet-de-Caisson;30290;302;Nîmes;30;213002900
200066918;Saint-Paul-la-Coste;30291;301;Alès;30;213002918
200066918;Saint-Sébastien-d'Aigrefeuille;30298;301;Alès;30;213002983
200066918;Seynes;30320;301;Alès;30;213003205
243000569;Uchaud;30333;302;Nîmes;30;213003338
243000569;Vestric-et-Candiac;30347;302;Nîmes;30;213003478
200072643;Aspret-Sarrat;31021;312;Saint-Gaudens;31;213100217
243100773;Le Born;31077;313;Toulouse;31;213100779
200071298;Bourg-Saint-Bernard;31082;313;Toulouse;31;213100829
200071298;Caragoudes;31105;313;Toulouse;31;213101058
200072643;Eoux;31168;312;Saint-Gaudens;31;213101686
200071298;Folcarde;31185;313;Toulouse;31;213101850
200073146;Francazal;31195;312;Saint-Gaudens;31;213101959
200068641;Lamasquère;31269;311;Muret;31;213102692
243100732;Lapeyrouse-Fossat;31273;313;Toulouse;31;213102734
200066819;Lavelanet-de-Comminges;31286;311;Muret;31;213102866
200072635;Malvezie;31313;312;Saint-Gaudens;31;213103138
200068815;Mauran;31327;311;Muret;31;213103278
200068815;Montoussin;31387;311;Muret;31;213103872
243100633;Pouze;31437;313;Toulouse;31;213104375
200073146;Saint-Martory;31503;312;Saint-Gaudens;31;213105034
200072643;Samouillan;31529;312;Saint-Gaudens;31;213105299
200034957;Vacquiers;31563;313;Toulouse;31;213105638
243100518;Villeneuve-Tolosane;31588;313;Toulouse;31;213105885
200035632;Aignan;32001;323;Mirande;32;213200017
200042372;Aurimont;32018;321;Auch;32;213200181
243200417;Beaucaire;32035;322;Condom;32;213200355
200035756;Betplan;32050;323;Mirande;32;213200504
200034726;Castéron;32084;322;Condom;32;213200843
200035632;Caumont;32093;323;Mirande;32;213200934
243200607;Cazaux-d'Anglès;32097;321;Auch;32;213200975
200072320;Faget-Abbatial;32130;323;Mirande;32;213201304
200035756;Idrac-Respaillès;32156;323;Mirande;32;213201569
200023620;L'Isle-Jourdain;32160;321;Auch;32;213201601
200042372;Juilles;32165;321;Auch;32;213201650
243200607;Justian;32166;321;Auch;32;213201668
200035632;Labarthète;32170;323;Mirande;32;213201700
243200417;Maignaut-Tauzia;32224;322;Condom;32;213202245
243200417;Mansencôme;32230;322;Condom;32;213202302
200042372;Marsan;32237;321;Auch;32;213202377
200034726;Mauvezin;32249;322;Condom;32;213202492
200066926;Mirepoix;32258;321;Auch;32;213202583
200042372;Mongausy;32270;321;Auch;32;213202708
243200425;Montesquiou;32285;323;Mirande;32;213202856
243200458;Noulens;32299;322;Condom;32;213202997
200035632;Riscle;32344;323;Mirande;32;200086908
200066926;Sainte-Christie;32368;321;Auch;32;213203680
243200607;Vic-Fezensac;32462;321;Auch;32;213204621
200044394;Aillas;33002;333;Langon;33;213300023
200069599;Porte-de-Benauge;33008;333;Langon;33;200083772
200043982;Bernos-Beaulac;33046;333;Langon;33;213300460
243301249;Beychac-et-Caillau;33049;332;Bordeaux;33;213300494
243300316;Bruges;33075;332;Bordeaux;33;213300759
243301454;Castillon-la-Bataille;33108;335;Libourne;33;213301088
243301165;Cestas;33122;332;Bordeaux;33;213301229
200043974;Coimères;33130;333;Langon;33;213301302
243301181;Cubnezais;33142;331;Blaye;33;213301427
200035533;Francs;33173;335;Libourne;33;213301732
243301264;Isle-Saint-Georges;33206;332;Bordeaux;33;213302060
243301454;Jugazan;33209;335;Libourne;33;213302094
200043982;Lignan-de-Bazas;33244;333;Langon;33;213302441
243301371;Ligueux;33246;335;Libourne;33;213302466
200069581;Monprimblanc;33288;333;Langon;33;213302888
200023794;Plassac;33325;331;Blaye;33;213303258
243301454;Pujols;33344;335;Libourne;33;213303449
243301454;Rauzan;33350;335;Libourne;33;213303506
200035533;Saint-Étienne-de-Lisse;33396;335;Libourne;33;213303969
243301371;Sainte-Foy-la-Grande;33402;335;Libourne;33;213304025
243301405;Saint-Magne;33436;336;Arcachon;33;213304363
200043982;Saint-Michel-de-Castelnau;33450;333;Langon;33;213304504
200070720;Saint-Vivien-de-Médoc;33490;334;Lesparre-Médoc;33;213304900
243400819;Aumes;34017;341;Béziers;34;213400179
243400355;Cabrières;34045;342;Lodève;34;213400450
243400769;Coulobres;34085;341;Béziers;34;213400856
243400017;Grabels;34116;343;Montpellier;34;213401169
243400769;Lignan-sur-Orb;34140;341;Béziers;34;213401409
243400470;Mudaison;34176;343;Montpellier;34;213401763
200066348;Olargues;34187;341;Béziers;34;213401870
200066348;Olonzac;34189;341;Béziers;34;213401896
200022986;Pégairolles-de-Buèges;34195;342;Lodève;34;213401953
200071058;Roujan;34237;341;Béziers;34;213402373
200042653;Saint-Chinian;34245;341;Béziers;34;213402456
200066348;Saint-Vincent-d'Olargues;34291;341;Béziers;34;213402910
200022986;Sauteyrargues;34297;342;Lodève;34;213402977
243400769;Servian;34300;341;Béziers;34;213403009
200042646;Taussac-la-Billière;34308;341;Béziers;34;213403082
200066348;Vieussan;34334;341;Béziers;34;213403348
243400355;Villeneuvette;34338;342;Lodève;34;213403389
200022986;Viols-en-Laval;34342;342;Lodève;34;213403421
200039022;Châteaubourg;35068;351;Fougères-Vitré;35;213500689
243500733;Dingé;35094;354;Saint-Malo;35;213500945
243500659;Domloup;35099;353;Rennes;35;213500994
243500667;Gahard;35118;353;Rennes;35;213501182
200072452;Le Loroux;35157;351;Fougères-Vitré;35;213501570
243500774;Mézières-sur-Couesnon;35178;353;Rennes;35;213501786
243500139;Mordelles;35196;353;Rennes;35;213501968
243500618;Plélan-le-Grand;35223;353;Rennes;35;213502230
200070662;Poligné;35231;352;Redon;35;213502313
200070670;Saint-Marcan;35291;354;Saint-Malo;35;213502917
200038990;Saint-Onen-la-Chapelle;35302;353;Rennes;35;213503022
200072452;Saint-Ouen-des-Alleux;35304;351;Fougères-Vitré;35;213503048
200043990;Saint-Séglin;35311;352;Redon;35;213503113
200043990;Saint-Senoux;35312;352;Redon;35;213503121
243500782;Saint-Suliac;35314;354;Saint-Malo;35;213503147
200038990;Saint-Uniac;35320;353;Rennes;35;213503204
200068880;Bommiers;36019;364;Issoudun;36;213600190
243600293;Bouges-le-Château;36023;362;Châteauroux;36;213600232
200068872;Ceaulmont;36032;362;Châteauroux;36;213600323
243600350;Champillet;36038;363;La Châtre;36;213600380
243600327;Jeu-les-Bois;36089;362;Châteauroux;36;213600893
200068880;Meunet-sur-Vatan;36122;364;Issoudun;36;213601222
243600319;Sacierges-Saint-Martin;36177;361;Le Blanc;36;213601776
200068880;Saint-Pierre-de-Jards;36205;364;Issoudun;36;213602055
243600319;Thenay;36220;361;Le Blanc;36;213602204
243700820;Bléré;37027;373;Loches;37;213700271
243700820;Cigogné;37075;373;Loches;37;213700750
243700499;Crotelles;37092;373;Loches;37;213700925
200072668;L'Île-Bouchard;37119;371;Chinon;37;213701196
200073237;Neuillé-Pont-Pierre;37167;371;Chinon;37;213701675
200073161;Vernou-sur-Brenne;37270;372;Tours;37;213702707
200085751;Auberives-sur-Varèze;38019;383;Vienne;38;213800196
200018166;La Combe-de-Lancey;38120;381;Grenoble;38;213801202
243800604;L'Isle-d'Abeau;38193;382;La Tour-du-Pin;38;213801939
243801073;Izeaux;38194;381;Grenoble;38;213801947
200040657;Laffrey;38203;381;Grenoble;38;213802036
243800604;Meyrié;38230;382;La Tour-du-Pin;38;213802309
200070431;Morette;38263;381;Grenoble;38;213802630
200040657;La Mure;38269;381;Grenoble;38;213802697
200040715;Poisat;38309;381;Grenoble;38;213803091
243800604;Saint-Savin;38455;382;La Tour-du-Pin;38;213804552
200070431;Saint-Vérand;38463;381;Grenoble;38;213804636
200070431;La Sône;38495;381;Grenoble;38;213804958
200066165;Ambly-sur-Meuse;55007;553;Verdun;55;215500075
245501176;Avillers-Sainte-Croix;55021;553;Verdun;55;215500216
200066108;Baudonvilliers;55031;551;Bar-le-Duc;55;215500315
200066108;Brillon-en-Barrois;55079;551;Bar-le-Duc;55;215500794
200066140;Brizeaux;55081;551;Bar-le-Duc;55;215500810
245501184;Couvonges;55134;551;Bar-le-Duc;55;215501347
200066173;Dommary-Baroncourt;55158;553;Verdun;55;215501586
200033025;Givrauval;55214;551;Bar-le-Duc;55;215502147
245500327;Han-sur-Meuse;55229;552;Commercy;55;215502295
245501176;Herbeuville;55243;553;Verdun;55;215502436
200066108;Hévilliers;55246;551;Bar-le-Duc;55;215502469
245501259;Iré-le-Sec;55252;553;Verdun;55;215502527
200066140;Lahaymeix;55269;552;Commercy;55;215502691
200066108;Ménil-sur-Saulx;55335;551;Bar-le-Duc;55;215503350
245501242;Mogeville;55339;553;Verdun;55;215503392
200066173;Moirey-Flabas-Crépion;55341;553;Verdun;55;215503418
200066132;Mouzay;55364;553;Verdun;55;215503640
200033025;Naix-aux-Forges;55370;551;Bar-le-Duc;55;215503707
200066132;Nepvant;55377;553;Verdun;55;215503772
200066140;Neuville-en-Verdunois;55380;552;Commercy;55;215503806
200066116;Rarécourt;55416;553;Verdun;55;215504168
200066165;Récourt-le-Creux;55420;553;Verdun;55;215504200
200033025;Robert-Espagne;55435;551;Bar-le-Duc;55;215504358
245500327;Rouvrois-sur-Meuse;55444;552;Commercy;55;215504440
245501176;Saint-Hilaire-en-Woëvre;55457;553;Verdun;55;200040848
245501176;Trésauvaux;55515;553;Verdun;55;215505157
200066165;Vadelaincourt;55525;553;Verdun;55;215505256
200066140;Villotte-devant-Louppy;55569;551;Bar-le-Duc;55;215505694
245614417;Le Croisty;56048;562;Pontivy;56;215600487
200067932;Le Hézo;56084;563;Vannes;56;215600842
200096683;Locminé;56117;562;Pontivy;56;215601170
200066777;Mohon;56134;562;Pontivy;56;215601345
200066785;Monteneuf;56136;563;Vannes;56;215601360
200027027;Nivillac;56147;563;Vannes;56;215601477
200042174;Port-Louis;56181;561;Lorient;56;215601816
200042174;Quistinic;56188;561;Lorient;56;215601881
243500741;Saint-Jean-la-Poterie;56223;563;Vannes;56;215602236
200067932;Séné;56243;563;Vannes;56;215602434
200043123;La Trinité-sur-Mer;56258;561;Lorient;56;215602582
245701222;Algrange;57012;577;Thionville;57;215700121
245700372;Alsting;57013;573;Forbach-Boulay-Moselle;57;215700139
245700133;Arraincourt;57027;573;Forbach-Boulay-Moselle;57;215700279
245700133;Arriance;57029;573;Forbach-Boulay-Moselle;57;215700295
200068146;Avricourt;57042;575;Sarrebourg-Château-Salins;57;215700428
245701206;Bourdonnay;57099;575;Sarrebourg-Château-Salins;57;215700998
245701354;Bousse;57102;577;Thionville;57;215701020
200067486;Ébersviller;57186;573;Forbach-Boulay-Moselle;57;215701863
200069441;Éguelshardt;57188;576;Sarreguemines;57;215701889
200039907;Foville;57231;579;Metz;57;215702317
200070738;Gorze;57254;579;Metz;57;215702549
200069441;Gros-Réderching;57261;576;Sarreguemines;57;215702614
200068146;Haut-Clocher;57304;575;Sarrebourg-Château-Salins;57;215703042
200067650;Helstroff;57312;573;Forbach-Boulay-Moselle;57;215703125
200068146;Hilbesheim;57324;575;Sarrebourg-Château-Salins;57;215703240
245701354;Klang;57367;577;Thionville;57;215703679
200067486;Laumesfeld;57387;577;Thionville;57;215703877
200067650;Niedervisse;57507;573;Forbach-Boulay-Moselle;57;215705070
245701206;Oron;57528;575;Sarrebourg-Château-Salins;57;215705286
200067957;Pange;57533;579;Metz;57;215705336
200069441;Rahling;57561;576;Sarreguemines;57;215705617
200067486;Sierck-les-Bains;57650;577;Thionville;57;215706508
245700372;Spicheren;57659;573;Forbach-Boulay-Moselle;57;215706599
200067957;Vry;57736;579;Metz;57;215707365
200067882;Alluy;58004;581;Château-Chinon (Ville);58;215800046
200067692;Authiou;58018;582;Clamecy;58;215800186
200067890;Châtin;58066;581;Château-Chinon (Ville);58;215800665
200067692;Germenay;58123;582;Clamecy;58;215801234
200067890;Glux-en-Glenne;58128;581;Château-Chinon (Ville);58;215801283
200067692;Lys;58150;582;Clamecy;58;215801507
200067429;Ouagne;58200;582;Clamecy;58;215802000
200067692;Pazy;58208;582;Clamecy;58;215802083
200067882;Villapourçon;58309;581;Château-Chinon (Ville);58;215803099
200093201;Aubers;59025;595;Lille;59;215900259
200043396;Écuélin;59188;591;Avesnes-sur-Helpe;59;215901885
200093201;Englos;59195;595;Lille;59;215901950
200093201;Hantay;59281;595;Lille;59;215902818
200030633;Inchy;59321;592;Cambrai;59;215903212
200068500;Iwuy;59322;592;Cambrai;59;215903220
200043321;Louvignies-Quesnoy;59363;591;Avesnes-sur-Helpe;59;215903634
200093201;La Madeleine;59368;595;Lille;59;215903683
245900758;Merville;59400;594;Dunkerque;59;215904004
200041960;Moncheaux;59408;595;Lille;59;215904087
245901160;Onnaing;59447;596;Valenciennes;59;215904475
200040954;Pitgam;59463;594;Dunkerque;59;215904632
200068500;Rieux-en-Cambrésis;59502;592;Cambrai;59;215905027
200041960;Saméon;59551;593;Douai;59;215905514
200043263;Sars-Poteries;59555;591;Avesnes-sur-Helpe;59;215905555
200040947;Sercus;59568;594;Dunkerque;59;215905688
200040947;Strazeele;59582;594;Dunkerque;59;215905829
200093201;Verlinghem;59611;595;Lille;59;215906116
245901038;Vertain;59612;592;Cambrai;59;215906124
200068500;Villers-Plouich;59625;592;Cambrai;59;215906256
200040954;Warhem;59641;594;Dunkerque;59;215906413
200040947;Winnezeele;59662;594;Dunkerque;59;215906629
246000871;Antilly;60020;604;Senlis;60;216000208
246000756;Béhéricourt;60059;603;Compiègne;60;216000588
200067999;Berneuil-en-Bray;60063;601;Beauvais;60;216000638
246000897;Blincourt;60078;602;Clermont;60;216000786
246000376;Étouy;60225;602;Clermont;60;216002238
200066975;Fleurines;60238;604;Senlis;60;216002360
200067965;Janville;60323;603;Compiègne;60;216003202
246000913;Labosse;60331;601;Beauvais;60;216003285
246000764;Lamorlaye;60346;604;Senlis;60;216003434
246000855;Lassigny;60350;603;Compiègne;60;216003475
246000129;Liancourt;60360;602;Clermont;60;216003574
246000848;Moliens;60405;601;Beauvais;60;216004010
200066975;Montlognon;60422;604;Senlis;60;216004176
200068005;Oursel-Maison;60485;602;Clermont;60;216004796
200067973;Ponchon;60504;601;Beauvais;60;216004986
246000848;Saint-Maur;60588;601;Beauvais;60;216005819
246000756;Sempigny;60610;603;Compiègne;60;216006015
246000848;Sommereux;60622;601;Beauvais;60;216006130
200068005;Thieux;60634;602;Clermont;60;216006254
246000129;Verderonne;60669;602;Clermont;60;216006601
246000871;Vez;60672;604;Senlis;60;216006635
246000756;Ville;60676;603;Compiègne;60;216006676
200035111;Aunou-sur-Orne;61015;611;Alençon;61;216100156
200068856;Bizou;61046;613;Mortagne-au-Perche;61;216100461
200069458;Le Bosc-Renoult;61054;613;Mortagne-au-Perche;61;216100545
246100390;Craménil;61137;612;Argentan;61;216101378
200068450;Écorches;61152;612;Argentan;61;216101527
246100390;Faverolles;61158;612;Argentan;61;216101584
200035814;Le Grais;61195;612;Argentan;61;216101956
200035103;Marchemaisons;61251;611;Alençon;61;216102517
200035103;Le Ménil-Broût;61261;611;Alençon;61;216102616
200068450;Montabard;61283;612;Argentan;61;216102830
200071520;Saint-Christophe-de-Chaulieu;61374;612;Argentan;61;216103747
246100663;Saint-Ellier-les-Bois;61384;611;Alençon;61;216103846
200069458;Saint-Evroult-de-Montfort;61385;613;Mortagne-au-Perche;61;216103853
200068450;Saint-Lambert-sur-Dive;61413;612;Argentan;61;216104133
200068450;Gouffern en Auge;61474;612;Argentan;61;200066256
200035103;Tellières-le-Plessis;61481;611;Alençon;61;216104810
200072072;Naveil;41158;412;Vendôme;41;214101586
244200770;Caloire;42031;423;Saint-Étienne;42;214200313
